SalePrice,Id
142054.23974708648,2735
141752.9684629403,2736
115825.23709178861,2737
136961.97746070218,2738
156556.82664013095,2739
143017.55090597528,2740
155320.5789333768,2741
170060.3144323454,2742
166060.38214653006,2743
166362.65986552386,2744
148997.20877321283,2745
136973.74505748626,2746
158077.67059536668,2747
120373.76283473452,2748
139994.65377674616,2749
122738.76882648075,2750
139726.11827253766,2751
218333.24859500135,2752
159422.49076516577,2753
224680.39043461106,2754
139679.78401706446,2755
103581.34634045369,2756
84451.30716399137,2757
99549.87295055491,2758
167121.4372182249,2759
144418.993418209,2760
149583.7072048952,2761
138071.53772745552,2762
182242.68388502067,2763
152693.64484860012,2764
257482.31732570153,2765
123337.66026443946,2766
82466.78726812203,2767
137037.02271994625,2768
152255.3433106626,2769
131530.75826948485,2770
101535.59651346818,2771
100530.7199209109,2772
187818.09059242127,2773
140808.24604933464,2774
125050.87971285268,2775
145659.73932281416,2776
154467.20437360046,2777
106677.01748782628,2778
134971.7295944527,2779
93837.85565511268,2780
86876.17724096228,2781
98707.8054393954,2782
109665.65928349037,2783
125381.06148151516,2784
147901.7936189216,2785
65421.69435639908,2786
122552.89443415016,2787
78550.10269240435,2788
173618.29998440255,2789
99505.96608096066,2790
119443.42851625249,2791
71188.58366073894,2792
157436.12812503657,2793
109313.57756020047,2794
122234.72324282362,2795
102790.51691900041,2796
197145.29672292023,2797
114598.78634325428,2798
117538.31475434291,2799
73748.50127125352,2800
109406.61317029674,2801
131842.8473757017,2802
165850.91316374627,2803
133602.1796039837,2804
101371.99727820518,2805
87206.74210593337,2806
170562.0264816629,2807
163774.2332830556,2808
125824.72056416786,2809
128533.84772553085,2810
170306.37903545855,2811
178372.2757995886,2812
172460.61182903705,2813
168335.57478496,2814
113244.80267635357,2815
213291.03357603488,2816
165827.74474452666,2817
131728.10278971598,2818
193522.5019941603,2819
148664.42238594714,2820
129858.51738278451,2821
186823.01543567516,2822
276092.1653424166,2823
186366.64196360423,2824
173977.27236178625,2825
142437.887241045,2826
138131.69240643707,2827
240812.56613202614,2828
201068.63145763916,2829
240698.91781521295,2830
188640.26462235418,2831
244461.4397799422,2832
305918.0913557683,2833
235372.01688829856,2834
233783.1502504764,2835
205240.83989033994,2836
158124.00148549656,2837
151031.48605944758,2838
186305.15391012773,2839
201671.76461834114,2840
205197.78371706765,2841
234108.0367799107,2842
156204.57483509387,2843
168504.8074238029,2844
120782.38624239873,2845
214218.78617405723,2846
222168.64784252938,2847
200062.4566492499,2848
203168.88139064948,2849
260585.2867977934,2850
214282.92691432097,2851
227792.29848110615,2852
237373.6071440587,2853
148545.7583394022,2854
202081.6090563204,2855
212755.35380806646,2856
192017.58324977756,2857
210702.36603363545,2858
112043.6966513698,2859
143286.98105707916,2860
132492.24545608682,2861
208104.43552947833,2862
136229.94459972036,2863
267631.0413524732,2864
150694.18522848815,2865
142506.29924097183,2866
105155.64882715562,2867
105228.33592408361,2868
101370.24793778642,2869
138514.77640482184,2870
90546.68147274193,2871
36400.654479102464,2872
102148.57025061823,2873
141526.76574632566,2874
104885.98660478002,2875
156909.6979165101,2876
142830.01082287898,2877
154056.35368512032,2878
144957.7473801204,2879
107587.86625045934,2880
145530.1901746604,2881
189399.8812629954,2882
200915.71350035342,2883
200868.18444196912,2884
187041.69992801754,2885
239173.061176821,2886
97301.93683033728,2887
147633.08334926591,2888
53197.96173834815,2889
81390.74311107931,2890
145626.98060581228,2891
36962.02071137997,2892
76475.66137626894,2893
41039.8763000012,2894
331806.40273189405,2895
284542.7548439604,2896
217074.70295507714,2897
148735.96309255602,2898
215581.60537538346,2899
166307.45476574535,2900
226758.24856439148,2901
188007.00522815628,2902
307064.48967919475,2903
343864.3217440915,2904
92818.10571158284,2905
197703.12199464528,2906
122739.67484298878,2907
126469.28593172078,2908
150626.01543031755,2909
73062.67288607234,2910
83658.88795817232,2911
163604.1519387386,2912
79743.70749416793,2913
75855.82790239621,2914
81328.80044051909,2915
83733.12302182637,2916
176846.2622833935,2917
118011.0063122556,2918
225043.8667710448,2919
